291	314	3	10.33
105	103	499	34.42
4718	101	4	7.87
101	4826	4	7.87
119	691	8	25.56
149	921	3	10.28
1753	164	7	53.21
236	367	3	9.48
2975	397	4	40.31
154	298	3	6.72
251	580	3	12.85
2284	168	3	17.72
136	863	3	8.7
142	476	4	9.43
108	2430	4	10.13
668	8	7	7.63
12	603	19	10.22
1070	298	3	17.65
116	397	5	6.69
145	1339	3	12.8
101	4799	4	7.87
3272	12	5	7.46
127	121	22	11.44
1965	2165	3	33.5
106	4298	3	7.03
118	540	6	12.18
130	2494	4	20.55
2880	115	3	10.04
449	154	3	9.27
275	3059	5	52.89
8	579	8	9.33
110	3026	3	8.76
294	192	3	6.96
59	122	29	14.34
391	321	4	19.27
718	108	7	10.06
1115	103	8	10.74
103	6789	3	9.69
106	1731	5	7.64
4525	106	4	14.93
1229	552	7	69.13
899	143	3	9.37
1486	59	3	7.45
4673	101	4	7.87
432	105	14	8.37
381	293	3	11.71
114	3168	3	11.57
159	448	3	7.29
1814	123	3	9.9
381	173	3	7.73
105	4161	4	12.79
106	2123	5	9.09
1461	1666	4	44.77
178	233	14	64.72
104	5399	3	9.88
2568	108	4	11.86
1833	118	3	8.34
6325	123	3	20.99
110	2693	3	8.76
191	12	52	7.13
1111	12	10	6.68
181	767	11	79.29
161	353	5	14.87
123	1000	3	6.71
170	1746	3	17
240	1302	3	17.06
8	256	14	8.3
3625	719	3	31.37
147	2053	3	14.63
146	1136	4	17.96
1095	12	11	7.82
204	161	5	9.21
106	5428	3	11.19
9	870	8	17.8
6303	113	3	17.93
1160	135	4	15.16
464	272	3	12.72
124	326	45	337.31
118	1460	3	7.66
114	604	7	15
138	1387	3	10.89
240	438	17	131.13
105	6729	3	9.59
127	551	6	15.86
1512	126	9	58.79
1369	104	7	10.35
118	231	11	15.37
9	1691	4	7.8
118	179	14	18.2
103	3521	5	16.15
2344	116	3	10.21
1240	111	7	24.26
333	2440	3	23.53
4806	106	3	7.03
352	173	6	22.51
1355	117	3	6.78
568	138	4	10.15
3992	106	3	7.03
1379	129	5	22.45
380	147	4	8.9
3057	451	5	58.61
106	842	8	9.38
223	182	6	17.16
295	101	34	19.28
124	5963	3	21.98
108	2235	4	10.13
104	105	517	60.45
