9271	573
7748	574
9565	575
6181	576
228	577
2569	578
1065	579
5841	580
5602	581
8175	582
3327	583
7379	584
9086	585
1468	586
1665	587
6589	588
7077	589
2165	590
6484	591
6044	592
2407	593
8	594
5357	595
8251	596
7586	597
7170	598
2982	599
4888	600
7104	601
7043	602
536	603
1694	604
7731	605
5688	606
3125	607
4392	608
3403	609
6018	610
8426	611
8746	612
2428	613
7448	614
7066	615
8050	616
8416	617
279	618
2207	619
4381	620
275	621
3441	622
4256	623
3333	624
1775	625
5613	626
1745	627
4339	628
509	629
4463	630
9019	631
510	632
7013	633
2327	634
7420	635
8030	636
2485	637
3186	638
7705	639
3796	640
6700	641
1573	642
699	643
2474	644
5781	645
7303	646
9056	647
4621	648
6563	649
7716	650
234	651
11	652
8344	653
6053	654
7025	655
3180	656
41	657
5516	658
1005	659
100	660
1046	661
7070	662
1276	663
4721	664
8317	665
9091	666
6757	667
1727	668
1103	669
1508	670
7665	671
5503	672
3474	673
7427	674
1273	675
745	676
3512	677
55	678
6947	679
935	680
6448	681
7274	682
232	683
7436	684
400	685
2962	686
1482	687
5107	688
6567	689
9641	690
8297	691
8611	692
5231	693
7255	694
6665	695
3742	696
4035	697
5674	698
9032	699
9520	700
1310	701
2745	702
3223	703
7336	704
4125	705
2440	706
580	707
8905	708
3510	709
731	710
7331	711
2258	712
3278	713
9382	714
4923	715
5765	716
1823	717
3700	718
897	719
5386	720
5239	721
7031	722
6133	723
3898	724
44	725
7766	726
99	727
4572	728
1568	729
6241	730
7542	731
4679	732
2699	733
2835	734
8724	735
576	736
8429	737
5350	738
777	739
9455	740
9640	741
5461	742
1542	743
7149	744
7335	745
9350	746
9201	747
7589	748
4856	749
5553	750
7102	751
1983	752
3132	753
8992	754
9623	755
5733	756
7929	757
8885	758
306	759
3712	760
81	761
9270	762
4564	763
2471	764
8107	765
1817	766
8474	767
1267	768
6920	769
5717	770
1631	771
1900	772
6834	773
9517	774
126	775
1886	776
1407	777
9352	778
2809	779
1494	780
759	781
8006	782
1574	783
8394	784
5117	785
7215	786
1292	787
367	788
6177	789
5154	790
2232	791
3355	792
4854	793
6641	794
3380	795
1214	796
8133	797
1551	798
8352	799
318	800
4227	801
3949	802
184	803
3566	804
9230	805
8584	806
8450	807
7656	808
406	809
7757	810
2114	811
4526	812
8890	813
6279	814
9025	815
6525	816
6320	817
6375	818
5561	819
442	820
6818	821
4040	822
8471	823
8237	824
1980	825
7711	826
7974	827
7695	828
8600	829
1034	830
1868	831
9160	832
2911	833
8882	834
2448	835
1274	836
4318	837
4261	838
9545	839
6726	840
5131	841
7359	842
9362	843
314	844
142	845
4949	846
3881	847
5201	848
377	849
343	850
8927	851
5109	852
3532	853
5784	854
72	855
9047	856
9207	857
9534	858
6940	859
2445	860
6914	861
6611	862
8546	863
4015	864
8380	865
8567	866
5942	867
7544	868
613	869
9603	870
4533	871
3859	872
1	873
2206	874
122	875
7768	876
670	877
4709	878
8010	879
2171	880
1152	881
6790	882
4084	883
6171	884
6199	885
2818	886
5112	887
7592	888
357	889
1442	890
9462	891
7269	892
9551	893
8181	894
3382	895
4267	896
75	897
3920	898
1115	899
9158	900
3173	901
2053	902
290	903
9593	904
1521	905
9287	906
748	907
2665	908
9073	909
9146	910
2412	911
4693	912
7859	913
8702	914
6754	915
3390	916
3010	917
6233	918
7338	919
5605	920
463	921
5789	922
4727	923
4031	924
5218	925
5169	926
9485	927
273	928
6246	929
1889	930
6299	931
1535	932
6025	933
4076	934
4378	935
685	936
5431	937
6699	938
6927	939
162	940
5267	941
8770	942
3658	943
3318	944
8667	945
8615	946
1225	947
7279	948
498	949
3419	950
8604	951
2657	952
8422	953
8522	954
7819	955
9342	956
1380	957
7901	958
1514	959
90	960
6033	961
248	962
2150	963
298	964
10	965
6030	966
1699	967
8118	968
6355	969
22	970
4864	971
1268	972
7862	973
8531	974
6022	975
2216	976
2100	977
8974	978
6751	979
5668	980
1714	981
9553	982
7985	983
2325	984
1929	985
978	986
9236	987
8176	988
8328	989
9621	990
3	991
7539	992
9392	993
6396	994
2094	995
2614	996
8439	997
3999	998
7107	999
496	1000
9367	1001
3610	1002
7494	1003
6170	1004
8984	1005
1224	1006
3041	1007
2118	1008
8624	1009
1549	1010
9319	1011
9318	1012
493	1013
5732	1014
3399	1015
9620	1016
7095	1017
2178	1018
2631	1019
4237	1020
150	1021
4203	1022
3818	1023
7688	1024
7786	1025
4862	1026
6953	1027
8269	1028
24	1029
2501	1030
2986	1031
795	1032
882	1033
8636	1034
966	1035
9093	1036
1255	1037
3925	1038
9215	1039
5285	1040
9388	1041
2475	1042
2541	1043
8155	1044
3985	1045
291	1046
8710	1047
5439	1048
1710	1049
2671	1050
1975	1051
1246	1052
2294	1053
6230	1054
6113	1055
280	1056
9448	1057
4935	1058
1397	1059
8939	1060
907	1061
2830	1062
1206	1063
1861	1064
8658	1065
4136	1066
3377	1067
3633	1068
3597	1069
3788	1070
6895	1071
8849	1072
2833	1073
7289	1074
5205	1075
7602	1076
8364	1077
5416	1078
5599	1079
2086	1080
9505	1081
1748	1082
1242	1083
3064	1084
1580	1085
1520	1086
3147	1087
6703	1088
2821	1089
9203	1090
2052	1091
7457	1092
288	1093
5474	1094
7369	1095
8355	1096
7423	1097
3174	1098
7155	1099
3895	1100
7740	1101
2696	1102
5963	1103
3800	1104
1014	1105
8235	1106
4241	1107
2776	1108
1345	1109
7581	1110
4321	1111
603	1112
3387	1113
7268	1114
4145	1115
1386	1116
4096	1117
2122	1118
7728	1119
4830	1120
4473	1121
344	1122
3622	1123
9445	1124
4744	1125
9436	1126
5028	1127
9588	1128
8518	1129
